KerbsideID,Zone_Number
10861,7923.0
10878,7922.0
,7752.0
,7752.0
,7752.0
,7752.0
,7752.0
,7712.0
,7712.0
,7712.0
,7712.0
,7752.0
,7924.0
11111,7924.0
11112,7924.0
11115,7924.0
,7986.0
,7986.0
11139,7986.0
,7993.0
,7993.0
,7993.0
,7988.0
,7988.0
,7993.0
,7985.0
,7985.0
,7985.0
,7748.0
,900002.0
,900002.0
,7936.0
,7936.0
,7936.0
,7936.0
,7936.0
63246,7534.0
63237,7534.0
63214,7532.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7025.0
,7025.0
,7708.0
11936,7708.0
,7720.0
12123,7720.0
,7720.0
,7728.0
,7720.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7757.0
,7757.0
,7757.0
,7748.0
,7748.0
,7748.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7728.0
,7728.0
68818,7985.0
68815,7985.0
68840,7986.0
56526,7350.0
72011,900004.0
,900004.0
78836,900004.0
78832,900004.0
78829,900004.0
78815,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
58616,7936.0
,7985.0
13131,7985.0
13139,7985.0
73120,900004.0
,7159.0
,7227.0
68514,7520.0
68516,7520.0
68519,7010.0
68541,7520.0
68535,7520.0
70659,900004.0
70657,900004.0
70655,900004.0
63143,7527.0
,900002.0
,900002.0
,900002.0
,7348.0
,7712.0
,7988.0
,900004.0
,900004.0
,900004.0
,7722.0
,7251.0
,7251.0
,7251.0
,900017.0
,7250.0
,7255.0
,7255.0
,7255.0
,7255.0
30733,7084.0
30735,7010.0
30738,7010.0
30744,7392.0
30748,7392.0
30749,7392.0
30752,7392.0
30753,7392.0
30762,7392.0
30773,7010.0
71520,900004.0
71516,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900007.0
,7053.0
,7053.0
,900009.0
,7053.0
,7053.0
,7053.0
,900009.0
,900009.0
,900009.0
,900005.0
,7089.0
,900005.0
,900005.0
,900005.0
,900005.0
,7089.0
,7076.0
,7985.0
,7165.0
,7163.0
,900016.0
,900016.0
,900006.0
,900006.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
54719,7503.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7053.0
,900009.0
,900009.0
,900006.0
,900004.0
,900004.0
,900004.0
,900004.0
,7748.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,900009.0
,900009.0
,900009.0
,900002.0
,900002.0
,900005.0
,7413.0
,7053.0
,7053.0
,7512.0
,7348.0
,7348.0
,900004.0
,900004.0
,900004.0
,900004.0
,7348.0
,900004.0
,900006.0
,900006.0
,900006.0
61020,7636.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,7550.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
63624,7345.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
77234,900004.0
62655,7533.0
,7936.0
,7936.0
,900000.0
23283,7939.0
65246,7569.0
,7528.0
,7757.0
77038,900004.0
,7542.0
51750,7636.0
,900005.0
,900004.0
,7084.0
,900002.0
,900002.0
,7728.0
,7640.0
,900002.0
,900002.0
72561,900004.0
63444,7343.0
63443,7343.0
,900005.0
,900005.0
,900005.0
,900005.0
,900005.0
,7910.0
,900004.0
61642,7417.0
,7348.0
,900002.0
,7348.0
,7025.0
,900005.0
,900005.0
,900005.0
,900006.0
,900006.0
,900004.0
,900002.0
,900002.0
,900002.0
71831,900004.0
,7025.0
,7639.0
,900002.0
,900010.0
,7188.0
,7586.0
,900005.0
,900005.0
,900005.0
,900004.0
79053,900004.0
78966,900004.0
,900004.0
,900004.0
78977,900004.0
,900004.0
,900004.0
,900004.0
78973,900004.0
,7348.0
,7348.0
,900029.0
,7084.0
75232,900004.0
75231,900004.0
75220,900004.0
75219,900004.0
75256,900004.0
75271,900004.0
,900004.0
,900004.0
,7910.0
22415,7096.0
22419,7910.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,7988.0
52143,7634.0
52137,7634.0
,900004.0
,900004.0
,900004.0
,7910.0
,7910.0
,7586.0
,7586.0
,7586.0
,7586.0
21746,7586.0
21749,7586.0
21751,7586.0
21754,7586.0
,7586.0
,7586.0
,900008.0
,900008.0
,7739.0
,7739.0
,7739.0
,7924.0
,7924.0
,7800.0
54138,7595.0
53925,7592.0
,7359.0
,900004.0
,900004.0
,900004.0
,900004.0
75944,900004.0
21519,7348.0
,7260.0
54127,7595.0
12295,7757.0
,900000.0
57116,7571.0
21965,7708.0
,7348.0
,7348.0
54421,7676.0
,7605.0
,7163.0
70623,900004.0
77017,900004.0
77424,900004.0
77432,900004.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
20899,7184.0
18634,7186.0
18635,7186.0
18621,7186.0
,900004.0
,7243.0
,7243.0
,7212.0
20916,7197.0
,7556.0
20588,7202.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
61530,7692.0
20932,7222.0
20626,7222.0
,900009.0
,900009.0
19279,900009.0
,7497.0
,900002.0
,7236.0
,900002.0
,900002.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7556.0
,7010.0
,7271.0
20620,7214.0
20570,7161.0
,900004.0
,7722.0
,7165.0
13475,7173.0
13472,7173.0
13395,7178.0
,7178.0
,7413.0
,7413.0
50935,7400.0
50816,7402.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
50649,7273.0
,7936.0
67617,7076.0
,900002.0
6369,7354.0
,7474.0
,7357.0
,7354.0
17325,7210.0
23379,7226.0
,7726.0
19274,900009.0
19273,900009.0
19222,900009.0
19218,900009.0
,7076.0
,7076.0
65649,7571.0
65650,7571.0
65640,7571.0
,7571.0
,7538.0
61420,7455.0
,7939.0
65664,7571.0
,900002.0
,900005.0
,900005.0
,900002.0
,7930.0
23809,7718.0
23813,7719.0
,7719.0
,7712.0
,7392.0
,7716.0
,7712.0
,7712.0
11361,7712.0
11367,7712.0
,7712.0
,7712.0
,7712.0
,7712.0
,7389.0
65492,7553.0
,7156.0
,7220.0
,7220.0
14997,7220.0
,7220.0
,900009.0
,900002.0
,900002.0
,900002.0
,900002.0
,900009.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900009.0
,7053.0
,900009.0
,900009.0
,900002.0
66433,7552.0
,900005.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7400.0
,900002.0
,900002.0
,900002.0
,900002.0
,7800.0
24510,7800.0
,900002.0
,900002.0
68012,7705.0
51310,7560.0
51637,7630.0
,900002.0
58635,7936.0
58633,7936.0
17435,7253.0
5921,7280.0
5950,7280.0
5964,7278.0
5935,7278.0
5941,7278.0
24594,7270.0
17921,7255.0
17941,7255.0
,900002.0
17463,7247.0
,900002.0
,900002.0
,900002.0
,900002.0
,7259.0
23036,7258.0
23032,7258.0
23029,7258.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7089.0
,900009.0
,900009.0
,900002.0
,900000.0
,900021.0
,7645.0
66453,7547.0
61411,7455.0
60731,7438.0
65211,7557.0
,7278.0
65023,7764.0
65049,7570.0
54623,7614.0
50216,7645.0
52833,7450.0
56710,7474.0
56613,7478.0
57318,7576.0
61831,7358.0
61244,7416.0
,7450.0
,7614.0
63335,7506.0
53836,7329.0
,7930.0
23817,7938.0
23855,7938.0
31927,7076.0
35615,7089.0
30891,7010.0
,7392.0
,900009.0
9638,7753.0
,7930.0
,7930.0
,900002.0
34941,900009.0
,900009.0
,900009.0
,7049.0
,7740.0
,7752.0
,7988.0
11249,7993.0
,7924.0
,900002.0
,900002.0
22816,7025.0
,7025.0
22895,7025.0
,7708.0
,7728.0
,7766.0
,7720.0
,7720.0
,900002.0
,900002.0
,7757.0
,7748.0
,7748.0
,7748.0
,900002.0
,900002.0
68846,7985.0
70930,900004.0
78861,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
54336,7594.0
,900002.0
,900004.0
,900002.0
78974,900004.0
,7348.0
52027,7625.0
,7727.0
,900004.0
,900004.0
,900004.0
,900004.0
,7406.0
,7497.0
,7930.0
,900004.0
,900002.0
,7930.0
63347,7537.0
63345,7537.0
,7344.0
55224,7459.0
,7343.0
,7343.0
63146,7528.0
63513,7320.0
63515,7320.0
63546,7320.0
63540,7334.0
64114,7335.0
64113,7335.0
64134,7485.0
,7335.0
,7076.0
23265,7938.0
23262,7951.0
62434,7686.0
57743,7377.0
57738,7368.0
,900002.0
,900002.0
,900002.0
,900002.0
,900006.0
,900006.0
,900006.0
,7757.0
,7621.0
,900004.0
17964,7265.0
17959,7265.0
17954,7265.0
,7269.0
58118,7646.0
7876,7239.0
,7237.0
,7234.0
,7234.0
25123,7250.0
25121,7250.0
25108,7250.0
25105,7250.0
25101,7250.0
25088,7250.0
25066,7250.0
,7392.0
63073,7333.0
63013,7332.0
,900002.0
,900002.0
,7571.0
,7264.0
,7264.0
,7250.0
,7250.0
,7301.0
,7301.0
,7301.0
17280,7301.0
17281,7301.0
,7301.0
,7301.0
,7301.0
,7252.0
,7251.0
,7251.0
,7487.0
,7200.0
60942,7412.0
,7218.0
,900009.0
,900009.0
,900009.0
,900009.0
,7270.0
,7270.0
,7938.0
,7938.0
,7270.0
,7250.0
,7250.0
,7270.0
,7243.0
,7270.0
,7270.0
,7246.0
,7271.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7049.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7739.0
,7739.0
,900009.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,900009.0
,7049.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900002.0
,900002.0
,900002.0
,7053.0
,900002.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900002.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,7184.0
,7184.0
,900009.0
,900009.0
,7049.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,900006.0
,7766.0
,900002.0
,900002.0
,900004.0
,900002.0
,7348.0
,7348.0
,900014.0
,900010.0
,7722.0
,900002.0
,900002.0
,900013.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,900010.0
,7800.0
,900011.0
,900002.0
,900004.0
,900002.0
,7753.0
,7739.0
,7712.0
,900010.0
,900002.0
,7753.0
,900001.0
,900010.0
,7753.0
,7753.0
,7250.0
,900005.0
,900001.0
,7348.0
,900005.0
,7739.0
,900002.0
,900005.0
,900001.0
,7739.0
,7301.0
,7250.0
,900002.0
,900001.0
,7986.0
,900002.0
,900002.0
,900002.0
,7800.0
,7753.0
,900002.0
,900004.0
,900002.0
,7753.0
,900002.0
,900002.0
,7636.0
,900005.0
,900005.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,900001.0
,7348.0
,900010.0
,900002.0
,7800.0
,900023.0
,900001.0
,900011.0
,900002.0
,900001.0
,7985.0
,900005.0
,7348.0
,900002.0
,900010.0
,900005.0
,7739.0
,900001.0
,900002.0
,900011.0
,900001.0
,7250.0
,900001.0
,900005.0
,900002.0
,900005.0
,7800.0
,900002.0
,7800.0
,900002.0
,7722.0
,900023.0
,7236.0
,7739.0
,900011.0
,900002.0
,7800.0
,900010.0
,900010.0
,900001.0
,900001.0
,900005.0
,900023.0
,900002.0
,900002.0
,900004.0
,900002.0
,900005.0
,900002.0
,900004.0
,900005.0
,900002.0
,900011.0
,900004.0
,900001.0
,900002.0
,900005.0
,900002.0
,900002.0
,900002.0
,900002.0
,900013.0
,900002.0
,900002.0
,900014.0
,900002.0
,7236.0
,900004.0
,900002.0
,900002.0
,7753.0
,900002.0
,900005.0
,900002.0
,7250.0
,900005.0
,900004.0
,900002.0
,900004.0
,900002.0
,900014.0
,900002.0
,900011.0
,900002.0
,900002.0
,900005.0
,900010.0
,900002.0
,900002.0
,900001.0
,7753.0
,7739.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,900002.0
,900002.0
,900002.0
,7271.0
,900002.0
,900005.0
,900005.0
,900004.0
,900011.0
,900002.0
,900002.0
,7250.0
,900005.0
,900004.0
,900002.0
,900010.0
,900010.0
,900002.0
,900002.0
,900002.0
,7708.0
,900002.0
,900002.0
,900002.0
,900002.0
,7748.0
,900002.0
,900001.0
,900001.0
,900002.0
,900014.0
,7748.0
,900002.0
,900004.0
,900002.0
,900002.0
,7924.0
,900002.0
,900011.0
,900001.0
,900002.0
,900002.0
,7250.0
,7236.0
,7722.0
,900004.0
,900002.0
,7301.0
,900002.0
,900002.0
,900010.0
,900002.0
,900010.0
,900004.0
,900002.0
,900002.0
,900005.0
,900004.0
,900002.0
,900005.0
,900002.0
,900005.0
,900002.0
,900002.0
,7348.0
,900001.0
,900004.0
,900013.0
,900002.0
,900002.0
,900011.0
,900002.0
,900005.0
,900010.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
50642,7649.0
,7649.0
65133,7556.0
65514,7768.0
65564,7566.0
65527,7566.0
,7610.0
,900000.0
,900000.0
,900000.0
,900000.0
,7503.0
54724,7503.0
,7621.0
,7551.0
,7638.0
51932,7638.0
65212,7557.0
65863,7548.0
65838,7563.0
65823,7561.0
51515,7406.0
65021,7570.0
65075,7570.0
65070,7570.0
,7570.0
,7596.0
61737,7366.0
,7356.0
61943,7359.0
64041,7340.0
68026,7705.0
,7076.0
,7674.0
,7628.0
51862,7674.0
52512,7076.0
52024,7625.0
,7644.0
,7520.0
,7332.0
57021,7335.0
56622,7478.0
56618,7479.0
57320,7576.0
57329,7576.0
,7592.0
,7594.0
,7406.0
60134,7436.0
30422,7018.0
30426,7089.0
30442,7018.0
30446,7018.0
69526,7076.0
69310,7076.0
69317,7076.0
69424,7076.0
69425,7076.0
66727,7509.0
,7234.0
,7642.0
66334,7545.0
9729,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,900002.0
,900002.0
,900002.0
,900009.0
,900009.0
19234,900009.0
21015,900009.0
34943,900009.0
,900009.0
57444,7938.0
57546,7938.0
57650,7939.0
,7049.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,900009.0
,900009.0
,900009.0
,900009.0
,7076.0
,7089.0
,7089.0
,7084.0
,7084.0
,7018.0
,7014.0
,7014.0
,7014.0
,7084.0
10325,7014.0
,7084.0
36849,7089.0
36855,7089.0
36821,7089.0
,7089.0
,7089.0
,7712.0
10728,7739.0
,7739.0
,7739.0
,7739.0
,7739.0
,7923.0
,7923.0
,7712.0
,7988.0
,7985.0
,7712.0
11420,7936.0
,7924.0
,7924.0
,7748.0
11486,7748.0
11487,7748.0
,900002.0
,7930.0
,7936.0
,7936.0
,900002.0
,900002.0
,900002.0
22828,7025.0
,7025.0
,7025.0
,7025.0
,7708.0
12028,7728.0
12030,7728.0
,7766.0
,7766.0
12077,7766.0
,7766.0
,7766.0
12119,7720.0
,7757.0
,7757.0
,7757.0
,7748.0
,7748.0
,7748.0
,7748.0
,7748.0
,7748.0
,7748.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
72567,900004.0
70946,900004.0
70960,900004.0
68965,7939.0
71119,900004.0
71122,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7593.0
,900007.0
,900002.0
,7053.0
,7053.0
,900009.0
,900009.0
,7089.0
,7089.0
,7089.0
,7076.0
,7202.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7053.0
,7049.0
,7049.0
,7053.0
,7053.0
,900009.0
,7018.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900006.0
,900005.0
,900005.0
,7053.0
,7053.0
,900004.0
,900004.0
,900006.0
,900006.0
,900006.0
,7412.0
,900004.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,7686.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900004.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
77631,900004.0
,900009.0
,7936.0
,7936.0
,900004.0
20749,7418.0
66835,7497.0
,7396.0
76817,900004.0
,7542.0
,900005.0
,900004.0
,7497.0
,7939.0
,900005.0
,900004.0
,7184.0
,7722.0
,900002.0
,900009.0
54918,900000.0
,900002.0
,7260.0
,7089.0
,900005.0
,900004.0
,7438.0
,7332.0
53627,900000.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
61947,7359.0
26246,7018.0
26217,900009.0
,900002.0
,900002.0
,7392.0
,7392.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7454.0
60840,7428.0
61845,7358.0
60229,7452.0
60244,7451.0
51821,7674.0
63532,7334.0
51812,7674.0
,7366.0
61739,7366.0
61740,7366.0
61714,7366.0
,7725.0
,900004.0
,7603.0
,7985.0
,900002.0
,7049.0
,7930.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
68963,7939.0
,7985.0
,7985.0
,7924.0
,7924.0
50220,7660.0
,7636.0
,7636.0
,7924.0
,7985.0
,7924.0
,7924.0
51616,7630.0
64225,7538.0
51013,7413.0
,7392.0
,7392.0
,7392.0
,7392.0
,900002.0
,900002.0
,900002.0
,7556.0
,7396.0
,7396.0
,7396.0
,7548.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
53819,7329.0
,7339.0
,7049.0
,7049.0
,7985.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900009.0
,7053.0
,7753.0
,7753.0
,7753.0
,7753.0
,7753.0
,900002.0
60725,7368.0
,7739.0
,7532.0
66074,7550.0
63221,7532.0
63225,7534.0
62212,7344.0
62216,7355.0
61647,7418.0
,7336.0
,7425.0
57923,7643.0
57935,7218.0
,7644.0
,7644.0
61520,7425.0
63132,7528.0
65311,7772.0
65362,7770.0
,7772.0
,7558.0
,7621.0
,7556.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,7753.0
,7753.0
,7753.0
,7753.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900005.0
,900009.0
,900009.0
,900009.0
,900009.0
,900002.0
,900002.0
,7539.0
66238,7539.0
66237,7539.0
,900001.0
,900001.0
,900001.0
,900001.0
,900002.0
,900002.0
,7594.0
,7594.0
62343,7362.0
,7365.0
53917,7697.0
54317,7689.0
54315,7689.0
,7690.0
,7542.0
,900002.0
,900002.0
,7246.0
,7246.0
,7246.0
67125,7614.0
,7752.0
,7739.0
,900004.0
,900009.0
,900002.0
,900002.0
,900002.0
,7728.0
,7301.0
58741,7936.0
,900001.0
,7301.0
,7246.0
,7246.0
,7246.0
,7243.0
71215,900004.0
,900009.0
,7394.0
,7010.0
,7010.0
70958,900004.0
,7506.0
,7721.0
,900004.0
,900002.0
,900003.0
,900003.0
61929,7359.0
31326,7076.0
22878,7025.0
,7716.0
,7716.0
51838,7674.0
,7520.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7716.0
,900005.0
,900005.0
,900005.0
,900005.0
,900005.0
,900005.0
,7335.0
,900009.0
,900009.0
,7049.0
,7049.0
,900004.0
,900004.0
,900004.0
,900004.0
,900002.0
58816,7930.0
,7348.0
,900002.0
,7450.0
,900004.0
,900004.0
,7348.0
,7348.0
,900002.0
65142,7556.0
,7025.0
,7552.0
,7571.0
,7566.0
,900002.0
,900002.0
,900009.0
,900005.0
,900005.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900004.0
,900004.0
,900004.0
,900009.0
,7178.0
,900004.0
,7084.0
,900002.0
,7250.0
,900002.0
,7586.0
,900005.0
,900005.0
,900005.0
,900004.0
79034,900004.0
79041,900004.0
79042,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
78976,900004.0
,7348.0
,7348.0
,7348.0
22830,7025.0
,7716.0
,900006.0
,900006.0
75225,900004.0
75252,900004.0
75268,900004.0
75280,900004.0
,900004.0
22421,7910.0
,7910.0
21544,7910.0
,7993.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
52124,7634.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7910.0
,7910.0
,7910.0
,7586.0
,7586.0
,7586.0
21742,7586.0
21744,7586.0
,7584.0
21757,7586.0
21758,7586.0
,7586.0
21685,7584.0
21686,7584.0
,900008.0
,900008.0
,900008.0
51733,7636.0
,7739.0
,7739.0
,7739.0
,7739.0
,7924.0
,7924.0
,7739.0
,7739.0
54821,7705.0
65467,7551.0
65446,7551.0
65444,7551.0
65442,7551.0
54328,7594.0
54335,7594.0
54330,7594.0
54231,7607.0
54136,7595.0
54139,7595.0
54034,7596.0
53930,7592.0
53933,7592.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
75924,900004.0
75952,900004.0
75959,900004.0
75962,900004.0
75941,900004.0
75943,900004.0
75946,900004.0
75871,900004.0
75860,900004.0
75863,900004.0
,7348.0
21512,7348.0
,7348.0
21529,7348.0
,900002.0
,7260.0
6763,7389.0
,900004.0
78868,900004.0
78876,900004.0
,900009.0
21964,7708.0
11137,7986.0
54552,7610.0
54549,7610.0
54547,7610.0
54528,7610.0
54537,7610.0
,7348.0
,7348.0
,7551.0
54424,7605.0
54435,7605.0
54437,7605.0
54428,7605.0
61743,7360.0
,900001.0
,900001.0
,900001.0
,900001.0
,900014.0
,900014.0
,7184.0
18587,7163.0
18592,7163.0
18572,7163.0
70627,900004.0
77422,900004.0
77425,900004.0
77436,900004.0
77418,900004.0
77416,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
65198,7558.0
,7165.0
,7165.0
18630,7186.0
15097,7186.0
,900006.0
,900004.0
,7025.0
,7025.0
62339,7362.0
,7212.0
,7212.0
20904,7197.0
20909,7197.0
,7202.0
,7202.0
20596,7202.0
,7161.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
69228,7406.0
56925,7485.0
,7592.0
,7458.0
19112,7076.0
64015,7336.0
61516,7425.0
61513,7692.0
61536,7692.0
18565,7228.0
18571,7228.0
18568,7228.0
18566,7228.0
,7603.0
,900009.0
,900002.0
,7260.0
,7236.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
20923,7214.0
,900030.0
,900002.0
,7236.0
,900001.0
,900002.0
,900002.0
,900002.0
13022,7173.0
,7173.0
13428,7178.0
,7178.0
,7178.0
,7640.0
51015,7413.0
,7451.0
20871,7197.0
,900001.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7205.0
,900002.0
50223,7645.0
17713,7188.0
51861,7674.0
,7210.0
65642,7571.0
,900004.0
60217,7451.0
31838,7025.0
,7010.0
,7719.0
,7712.0
,7339.0
65490,7553.0
65445,7551.0
,7156.0
,7220.0
24036,7721.0
9451,7721.0
,7721.0
9463,7716.0
,7220.0
68961,7939.0
,7301.0
,7301.0
,7250.0
,7250.0
,7250.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900002.0
,900002.0
,900002.0
24425,7049.0
,900009.0
,900009.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7638.0
13445,7170.0
,900002.0
,900002.0
,900002.0
,900002.0
17434,7253.0
17441,7253.0
5922,7280.0
5948,7280.0
5928,7278.0
5953,7278.0
24591,7270.0
17920,7255.0
17938,7255.0
17936,7255.0
,900004.0
,900002.0
,900002.0
,900002.0
37142,7014.0
17456,7247.0
17513,7247.0
,900002.0
,900002.0
,900002.0
,900002.0
23033,7258.0
,7278.0
23022,7258.0
,7259.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7089.0
,7645.0
,900021.0
65521,7768.0
67329,7498.0
51924,7638.0
51512,7406.0
54626,7614.0
53024,7332.0
22344,7076.0
22330,7076.0
30898,7010.0
,7010.0
,900009.0
9610,7725.0
,7089.0
,7752.0
11180,7722.0
,7993.0
,900002.0
,900002.0
,7748.0
,7748.0
,7748.0
,900002.0
68849,7985.0
72518,900004.0
78824,900004.0
,900004.0
,900002.0
,7708.0
,900004.0
,900017.0
71510,900004.0
69123,7406.0
,900002.0
,900002.0
,900002.0
,900002.0
,7924.0
,7752.0
67770,900000.0
71217,900004.0
,7010.0
,7250.0
62138,7596.0
17274,7392.0
,900003.0
,900000.0
,7357.0
,900004.0
,900004.0
,900001.0
,900004.0
12082,7766.0
,900004.0
78154,900004.0
,900002.0
,900002.0
,7716.0
,900009.0
,900009.0
,900009.0
,900004.0
23238,7939.0
23240,7939.0
16779,7566.0
23285,7939.0
,900001.0
,7985.0
,7930.0
,900004.0
78997,900004.0
,900004.0
78964,900004.0
78970,900004.0
76033,900004.0
,900004.0
,7924.0
,7924.0
22021,7757.0
54541,7610.0
54431,7605.0
77415,900004.0
,900004.0
,900004.0
,7165.0
58743,7936.0
67124,7614.0
90840,7184.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7497.0
,7497.0
,900002.0
,900002.0
,900002.0
22813,7025.0
22812,7025.0
,900002.0
16286,7213.0
,900000.0
,7539.0
,900004.0
,900004.0
61635,7418.0
,7722.0
,7173.0
